Rank,English_Reference,Word_A,Word_B,Lang_A,Lang_B,Match_Type,Similarity_Score,Audit_Status
2127,app,aplicativo,aplicația,pt,ro,Near,0.737,OK
2127,app,application,aplicativo,fr,pt,Near,0.857,OK
2127,app,aplicación,aplicația,gl,ro,Near,0.737,OK
2127,app,aplicació,aplicación,ca,es,Near,0.947,OK
2127,app,aplicación,application,es,fr,Near,0.762,OK
2128,golden,dourado,dourado,gl,pt,Perfect,1.0,OK
2128,golden,dorado,dourado,es,pt,Near,0.923,OK
2128,golden,dorado,dourado,es,gl,Near,0.923,OK
2128,golden,dorado,d'oro,es,it,Near,0.727,OK
2129,reject,rejeter,rejeitar,fr,pt,Near,0.8,OK
2129,reject,rexeitar,rejeitar,gl,pt,Near,0.875,OK
2130,inform,informar,informar,gl,pt,Perfect,1.0,OK
2130,inform,informer,informa,fr,ro,Near,0.8,OK
2130,inform,informar,informar,ca,gl,Perfect,1.0,OK
2130,inform,informar,informar,ca,pt,Perfect,1.0,OK
2130,inform,informar,informar,es,pt,Perfect,1.0,OK
2130,inform,informar,informar,es,gl,Perfect,1.0,OK
2130,inform,informer,informar,fr,gl,Near,0.875,OK
2130,inform,informer,informar,fr,pt,Near,0.875,OK
2130,inform,informar,informa,pt,ro,Near,0.933,OK
2130,inform,informar,informa,es,ro,Near,0.933,OK
2130,inform,informar,informa,ca,ro,Near,0.933,OK
2130,inform,informar,informer,ca,fr,Near,0.875,OK
2130,inform,informar,informer,es,fr,Near,0.875,OK
2130,inform,informar,informa,gl,ro,Near,0.933,OK
2130,inform,informar,informar,ca,es,Perfect,1.0,OK
2131,perception,percepció,percepţie,ca,ro,Near,0.778,OK
2131,perception,percepció,percepción,ca,es,Near,0.947,OK
2131,perception,percepció,percepción,ca,gl,Near,0.947,OK
2131,perception,percepción,percepţie,gl,ro,Near,0.737,OK
2131,perception,percezione,percepţie,it,ro,Near,0.737,OK
2131,perception,percepción,percepción,es,gl,Perfect,1.0,OK
2131,perception,percepción,percepţie,es,ro,Near,0.737,OK
2132,visitor,visitante,Visitante,es,pt,Near,0.889,OK
2132,visitor,visitante,visitatore,es,it,Near,0.842,OK
2132,visitor,visitatore,vizitator,it,ro,Near,0.842,OK
2132,visitor,visitant,vizitator,ca,ro,Near,0.706,OK
2132,visitor,visitant,visitante,ca,gl,Near,0.941,OK
2132,visitor,visitatore,Visitante,it,pt,Near,0.737,OK
2132,visitor,visiteur,visitante,fr,gl,Near,0.706,OK
2132,visitor,visitante,visiteur,es,fr,Near,0.706,OK
2132,visitor,visitant,visitatore,ca,it,Near,0.778,OK
2132,visitor,visitant,Visitante,ca,pt,Near,0.824,OK
2132,visitor,visitante,visitante,es,gl,Perfect,1.0,OK
2132,visitor,visitante,Visitante,gl,pt,Near,0.889,OK
2132,visitor,visitant,visitante,ca,es,Near,0.941,OK
2132,visitor,visitante,visitatore,gl,it,Near,0.842,OK
2134,contrast,contrast,contrasto,ca,it,Near,0.941,OK
2134,contrast,contrasto,contrast,it,ro,Near,0.941,OK
2134,contrast,contrast,contraste,ca,es,Near,0.941,OK
2134,contrast,contraste,contrast,gl,ro,Near,0.941,OK
2134,contrast,contrasto,contraste,it,pt,Near,0.889,OK
2134,contrast,contraste,contrast,es,ro,Near,0.941,OK
2134,contrast,contraste,contrast,pt,ro,Near,0.941,OK
2134,contrast,contraste,contraste,es,pt,Perfect,1.0,OK
2134,contrast,contraste,contraste,fr,gl,Perfect,1.0,OK
2134,contrast,contraste,contraste,es,fr,Perfect,1.0,OK
2134,contrast,contraste,contrasto,es,it,Near,0.889,OK
2134,contrast,contrast,contraste,ca,pt,Near,0.941,OK
2134,contrast,contraste,contrasto,gl,it,Near,0.889,OK
2134,contrast,contrast,contraste,ca,gl,Near,0.941,OK
2134,contrast,contrast,contraste,ca,fr,Near,0.941,OK
2134,contrast,contraste,contrast,fr,ro,Near,0.941,OK
2134,contrast,contraste,contrasto,fr,it,Near,0.889,OK
2134,contrast,contrast,contrast,ca,ro,Perfect,1.0,OK
2134,contrast,contraste,contraste,es,gl,Perfect,1.0,OK
2134,contrast,contraste,contraste,gl,pt,Perfect,1.0,OK
2134,contrast,contraste,contraste,fr,pt,Perfect,1.0,OK
2135,judgment,judici,juicio,ca,es,Near,0.833,OK
2135,judgment,jugement,julgamento,fr,pt,Near,0.778,OK
2140,regime,régime,réxime,fr,gl,Near,0.833,OK
2140,regime,régimen,regime,es,it,Near,0.769,OK
2140,regime,régimen,régime,es,fr,Near,0.923,OK
2140,regime,régimen,réxime,es,gl,Near,0.769,OK
2140,regime,règim,regime,ca,it,Near,0.727,OK
2140,regime,regime,regime,it,pt,Perfect,1.0,OK
2140,regime,règim,régime,ca,fr,Near,0.727,OK
2140,regime,règim,regime,ca,pt,Near,0.727,OK
2140,regime,règim,regim,ca,ro,Near,0.8,OK
2140,regime,régime,regime,fr,it,Near,0.833,OK
2140,regime,régime,regime,fr,pt,Near,0.833,OK
2140,regime,régime,regim,fr,ro,Near,0.727,OK
2140,regime,regime,regim,pt,ro,Near,0.909,OK
2140,regime,régimen,regime,es,pt,Near,0.769,OK
2140,regime,regime,regim,it,ro,Near,0.909,OK
2141,merely,simplement,semplicemente,ca,it,Near,0.783,OK
2141,merely,simplemente,semplicemente,es,it,Near,0.833,OK
2141,merely,simplement,seulement,ca,fr,Near,0.737,OK
2141,merely,simplemente,semplicemente,gl,it,Near,0.833,OK
2141,merely,simplemente,simplemente,es,gl,Perfect,1.0,OK
2141,merely,seulement,semplicemente,fr,it,Near,0.727,OK
2141,merely,simplement,simplemente,ca,gl,Near,0.952,OK
2141,merely,simplement,simplemente,ca,es,Near,0.952,OK
2142,producer,producteur,produtor,fr,gl,Near,0.778,OK
2142,producer,producteur,produtor,fr,pt,Near,0.778,OK
2142,producer,produtor,producător,pt,ro,Near,0.889,OK
2142,producer,productor,produttore,es,it,Near,0.842,OK
2142,producer,productor,producător,es,ro,Near,0.947,OK
2142,producer,productor,producător,ca,ro,Near,0.947,OK
2142,producer,productor,produttore,ca,it,Near,0.842,OK
2142,producer,productor,producteur,es,fr,Near,0.842,OK
2142,producer,productor,produtor,es,gl,Near,0.941,OK
2142,producer,productor,produtor,ca,pt,Near,0.941,OK
2142,producer,produtor,produtor,gl,pt,Perfect,1.0,OK
2142,producer,productor,producteur,ca,fr,Near,0.842,OK
2142,producer,produttore,producător,it,ro,Near,0.8,OK
2142,producer,produttore,produtor,it,pt,Near,0.889,OK
2142,producer,produtor,producător,gl,ro,Near,0.889,OK
2142,producer,productor,productor,ca,es,Perfect,1.0,OK
2142,producer,produtor,produttore,gl,it,Near,0.889,OK
2142,producer,producteur,producător,fr,ro,Near,0.8,OK
2142,producer,productor,produtor,es,pt,Near,0.941,OK
2142,producer,productor,produtor,ca,gl,Near,0.941,OK
2143,whoa,whoa,whoa?,fr,it,Near,0.889,OK
2143,whoa,whoa,whoa,fr,ro,Perfect,1.0,OK
2143,whoa,whoa?,whoa,it,ro,Near,0.889,OK
2143,whoa,whoa,whoa,es,ro,Perfect,1.0,OK
2143,whoa,whoa,whoa?,es,it,Near,0.889,OK
2143,whoa,whoa,whoa,es,fr,Perfect,1.0,OK
2144,route,ruta,ruta,ca,gl,Perfect,1.0,OK
2144,route,ruta,ruta,es,gl,Perfect,1.0,OK
2144,route,ruta,ruta,ca,es,Perfect,1.0,OK
2144,route,ruta,rota,ca,pt,Near,0.75,OK
2144,route,ruta,rota,es,pt,Near,0.75,OK
2144,route,ruta,rota,gl,pt,Near,0.75,OK
2144,route,rotta,rota,it,pt,Near,0.889,OK
2146,typical,típic,tipico,ca,it,Near,0.727,OK
2146,typical,típic,típico,ca,gl,Near,0.909,OK
2146,typical,típica,tipic,pt,ro,Near,0.727,OK
2146,typical,tipico,tipic,it,ro,Near,0.909,OK
2146,typical,típic,típica,ca,pt,Near,0.909,OK
2146,typical,típico,tipic,es,ro,Near,0.727,OK
2146,typical,típico,tipico,es,it,Near,0.833,OK
2146,typical,típico,tipico,gl,it,Near,0.833,OK
2146,typical,típico,típica,gl,pt,Near,0.833,OK
2146,typical,típico,típica,es,pt,Near,0.833,OK
2146,typical,típic,típico,ca,es,Near,0.909,OK
2146,typical,típico,tipic,gl,ro,Near,0.727,OK
2146,typical,típico,típico,es,gl,Perfect,1.0,OK
2146,typical,típic,tipic,ca,ro,Near,0.8,OK
2147,analyst,analista,analist,es,ro,Near,0.933,OK
2147,analyst,analista,analista,it,pt,Perfect,1.0,OK
2147,analyst,analista,analista,ca,gl,Perfect,1.0,OK
2147,analyst,analista,analista,gl,pt,Perfect,1.0,OK
2147,analyst,analista,analista,ca,pt,Perfect,1.0,OK
2147,analyst,analista,analista,ca,es,Perfect,1.0,OK
2147,analyst,analista,analista,ca,it,Perfect,1.0,OK
2147,analyst,analista,analist,gl,ro,Near,0.933,OK
2147,analyst,analyste,analista,fr,pt,Near,0.75,OK
2147,analyst,analista,analist,pt,ro,Near,0.933,OK
2147,analyst,analyste,analista,fr,gl,Near,0.75,OK
2147,analyst,analista,analyste,es,fr,Near,0.75,OK
2147,analyst,analista,analista,es,gl,Perfect,1.0,OK
2147,analyst,analista,analista,gl,it,Perfect,1.0,OK
2147,analyst,analista,analista,es,pt,Perfect,1.0,OK
2147,analyst,analista,analista,es,it,Perfect,1.0,OK
2147,analyst,analista,analist,ca,ro,Near,0.933,OK
2147,analyst,analyste,analista,fr,it,Near,0.75,OK
2147,analyst,analyste,analist,fr,ro,Near,0.8,OK
2147,analyst,analista,analyste,ca,fr,Near,0.75,OK
2147,analyst,analista,analist,it,ro,Near,0.933,OK
2149,elect,eleggere,eleger,it,pt,Near,0.857,OK
2149,elect,eleger,alege,pt,ro,Near,0.727,OK
2153,disability,discapacidade,incapacidade,gl,pt,Near,0.88,OK
2153,disability,discapacidad,incapacidade,es,pt,Near,0.833,OK
2153,disability,discapacitat,discapacidad,ca,es,Near,0.833,OK
2153,disability,discapacidad,discapacidade,es,gl,Near,0.96,OK
2153,disability,discapacitat,discapacidade,ca,gl,Near,0.8,OK
2154,comparison,comparación,comparación,es,gl,Perfect,1.0,OK
2154,comparison,comparació,comparaţie,ca,ro,Near,0.8,OK
2154,comparison,comparació,comparación,ca,gl,Near,0.952,OK
2154,comparison,comparación,comparaţie,gl,ro,Near,0.762,OK
2154,comparison,Comparaison,comparación,fr,gl,Near,0.727,OK
2154,comparison,comparación,comparaţie,es,ro,Near,0.762,OK
2154,comparison,comparación,Comparaison,es,fr,Near,0.727,OK
2154,comparison,comparació,comparación,ca,es,Near,0.952,OK
2156,rating,évaluation,valutazione,fr,it,Near,0.762,OK
2156,rating,qualificació,clasificación,ca,es,Near,0.72,OK
2157,campus,Campus,campus,fr,ro,Near,0.833,OK
2157,campus,campus,campus,gl,ro,Perfect,1.0,OK
2157,campus,campus,campus,pt,ro,Perfect,1.0,OK
2157,campus,campus,Campus,ca,fr,Near,0.833,OK
2157,campus,Campus,campus,fr,gl,Near,0.833,OK
2157,campus,Campus,campus,fr,pt,Near,0.833,OK
2157,campus,campus,campus,gl,pt,Perfect,1.0,OK
2157,campus,campus,campus,ca,pt,Perfect,1.0,OK
2157,campus,campus,campus,ca,ro,Perfect,1.0,OK
2157,campus,campus,campus,ca,gl,Perfect,1.0,OK
2158,assess,avaluar,evalua,ca,ro,Near,0.769,OK
2158,assess,evaluar,évaluer,es,fr,Near,0.714,OK
2158,assess,valutare,evalua,it,ro,Near,0.714,OK
2158,assess,evaluar,valutare,es,it,Near,0.8,OK
2158,assess,evaluar,avaliar,es,pt,Near,0.714,OK
2158,assess,evaluar,evalua,es,ro,Near,0.923,OK
2158,assess,avaluar,valutare,ca,it,Near,0.8,OK
2158,assess,avaluar,avaliar,ca,gl,Near,0.857,OK
2158,assess,avaluar,avaliar,ca,pt,Near,0.857,OK
2158,assess,avaliar,avaliar,gl,pt,Perfect,1.0,OK
2158,assess,avaluar,évaluer,ca,fr,Near,0.714,OK
2158,assess,avaluar,evaluar,ca,es,Near,0.857,OK
2158,assess,evaluar,avaliar,es,gl,Near,0.714,OK
2159,solid,sólido,solido,es,it,Near,0.833,OK
2159,solid,sólido,sólido,gl,pt,Perfect,1.0,OK
2159,solid,sólido,sólido,es,pt,Perfect,1.0,OK
2159,solid,sòlid,solide,ca,fr,Near,0.727,OK
2159,solid,sòlid,sólido,ca,gl,Near,0.727,OK
2159,solid,sòlid,sólido,ca,es,Near,0.727,OK
2159,solid,sólido,sólido,es,gl,Perfect,1.0,OK
2159,solid,sòlid,solido,ca,it,Near,0.727,OK
2159,solid,sòlid,sólido,ca,pt,Near,0.727,OK
2159,solid,solido,sólido,it,pt,Near,0.833,OK
2159,solid,sólido,solido,gl,it,Near,0.833,OK
2159,solid,sólido,solid,es,ro,Near,0.727,OK
2159,solid,solide,solido,fr,it,Near,0.833,OK
2159,solid,sòlid,solid,ca,ro,Near,0.8,OK
2159,solid,sólido,solid,pt,ro,Near,0.727,OK
2159,solid,sólido,solid,gl,ro,Near,0.727,OK
2159,solid,solide,solid,fr,ro,Near,0.909,OK
2159,solid,solido,solid,it,ro,Near,0.909,OK
2160,branch,rama,rama,es,gl,Perfect,1.0,OK
2160,branch,rama,ramo,gl,pt,Near,0.75,OK
2160,branch,rama,ramo,gl,it,Near,0.75,OK
2160,branch,rama,ramo,es,pt,Near,0.75,OK
2160,branch,rama,ramo,es,it,Near,0.75,OK
2160,branch,ramo,ramo,it,pt,Perfect,1.0,OK
2160,branch,branca,branche,ca,fr,Near,0.769,OK
2162,somewhat,un poco,un po',es,it,Near,0.769,OK
2163,gentleman,cabaleiro,cavalheiro,gl,pt,Near,0.842,OK
2163,gentleman,Caballero,cabaleiro,es,gl,Near,0.778,OK
2164,opposition,oposició,oposición,ca,gl,Near,0.941,OK
2164,opposition,opposition,oposición,fr,gl,Near,0.737,OK
2164,opposition,oposición,opposition,es,fr,Near,0.737,OK
2164,opposition,oposición,oposición,es,gl,Perfect,1.0,OK
2164,opposition,oposició,oposición,ca,es,Near,0.941,OK
2164,opposition,opposition,opposizione,fr,it,Near,0.857,OK
2169,aside,a part,aparte,ca,es,Near,0.833,OK
2169,aside,a part,a parte,ca,it,Near,0.923,OK
2169,aside,aparte,a parte,es,it,Near,0.923,OK
2169,aside,a part,á parte,ca,gl,Near,0.769,OK
2169,aside,aparte,á parte,es,gl,Near,0.769,OK
2169,aside,aparte,deoparte,es,ro,Near,0.714,OK
2169,aside,á parte,a parte,gl,it,Near,0.857,OK
2170,athlete,atleta,atleta,gl,pt,Perfect,1.0,OK
2170,athlete,atleta,atleta,ca,it,Perfect,1.0,OK
2170,athlete,atleta,atlet,it,ro,Near,0.909,OK
2170,athlete,atleta,atleta,ca,es,Perfect,1.0,OK
2170,athlete,atleta,atleta,ca,gl,Perfect,1.0,OK
2170,athlete,atleta,atleta,ca,pt,Perfect,1.0,OK
2170,athlete,atleta,atleta,es,pt,Perfect,1.0,OK
2170,athlete,atleta,atleta,gl,it,Perfect,1.0,OK
2170,athlete,atleta,atleta,it,pt,Perfect,1.0,OK
2170,athlete,atleta,atlet,ca,ro,Near,0.909,OK
2170,athlete,atleta,atlet,gl,ro,Near,0.909,OK
2170,athlete,atleta,atlet,es,ro,Near,0.909,OK
2170,athlete,atleta,atleta,es,it,Perfect,1.0,OK
2170,athlete,atleta,atlet,pt,ro,Near,0.909,OK
2170,athlete,atleta,atleta,es,gl,Perfect,1.0,OK
2171,opening,obertura,apertura,ca,it,Near,0.75,OK
2171,opening,obertura,apertura,ca,es,Near,0.75,OK
2171,opening,apertura,apertura,gl,it,Perfect,1.0,OK
2171,opening,obertura,apertura,ca,gl,Near,0.75,OK
2171,opening,apertura,apertura,es,it,Perfect,1.0,OK
2171,opening,apertura,abertura,it,pt,Near,0.875,OK
2171,opening,obertura,abertura,ca,pt,Near,0.875,OK
2171,opening,obertura,ouverture,ca,fr,Near,0.706,OK
2171,opening,apertura,abertura,es,pt,Near,0.875,OK
2171,opening,apertura,abertura,gl,pt,Near,0.875,OK
2171,opening,apertura,apertura,es,gl,Perfect,1.0,OK
2172,prayer,pregària,preghiera,ca,it,Near,0.706,OK
2172,prayer,oración,oración,es,gl,Perfect,1.0,OK
2173,frequently,frecuentemente,frecuentemente,es,gl,Perfect,1.0,OK
2173,frequently,frecuentemente,freqüentemente,es,pt,Near,0.857,OK
2173,frequently,frecuentemente,freqüentemente,gl,pt,Near,0.857,OK
2173,frequently,frecuentemente,frequentemente,es,it,Near,0.929,OK
2173,frequently,frequentemente,freqüentemente,it,pt,Near,0.929,OK
2173,frequently,sovint,souvent,ca,fr,Near,0.769,OK
2173,frequently,frecuentemente,frequentemente,gl,it,Near,0.929,OK
2174,employ,emprar,empregar,ca,pt,Near,0.857,OK
2174,employ,empregar,empregar,gl,pt,Perfect,1.0,OK
2174,employ,empregar,impiegare,gl,it,Near,0.706,OK
2174,employ,emprar,empregar,ca,gl,Near,0.857,OK
2174,employ,emplear,empregar,es,pt,Near,0.8,OK
2174,employ,emplear,empregar,es,gl,Near,0.8,OK
2174,employ,emplear,employer,es,fr,Near,0.8,OK
2174,employ,emprar,emplear,ca,es,Near,0.769,OK
2174,employ,impiegare,empregar,it,pt,Near,0.706,OK
2175,basketball,baloncesto,baloncesto,es,gl,Perfect,1.0,OK
2176,existing,existents,existant,ca,fr,Near,0.824,OK
2176,existing,existant,existente,fr,gl,Near,0.824,OK
2176,existing,existente,existant,es,fr,Near,0.824,OK
2176,existing,existente,existente,es,gl,Perfect,1.0,OK
2176,existing,existant,esistente,fr,it,Near,0.706,OK
2176,existing,existant,existent,fr,ro,Near,0.875,OK
2176,existing,existents,existent,ca,ro,Near,0.941,OK
2176,existing,existente,esistente,gl,it,Near,0.889,OK
2176,existing,existente,esistente,es,it,Near,0.889,OK
2176,existing,existents,existente,ca,es,Near,0.889,OK
2176,existing,existents,existente,ca,gl,Near,0.889,OK
2176,existing,existents,esistente,ca,it,Near,0.778,OK
2176,existing,existente,existent,gl,ro,Near,0.941,OK
2176,existing,esistente,existent,it,ro,Near,0.824,OK
2176,existing,existente,existent,es,ro,Near,0.941,OK
2177,revolution,revolución,revoluţie,gl,ro,Near,0.737,OK
2177,revolution,revolución,revolución,es,gl,Perfect,1.0,OK
2177,revolution,révolution,rivoluzione,fr,it,Near,0.762,OK
2177,revolution,revolució,revoluţie,ca,ro,Near,0.778,OK
2177,revolution,revolució,revolución,ca,gl,Near,0.947,OK
2177,revolution,revolución,revoluţie,es,ro,Near,0.737,OK
2177,revolution,revolució,revolución,ca,es,Near,0.947,OK
2178,click,clic,clic,it,ro,Perfect,1.0,OK
2179,emotion,emoció,emoción,ca,es,Near,0.923,OK
2179,emotion,emozione,emoţie,it,ro,Near,0.714,OK
2179,emotion,emoció,emoción,ca,gl,Near,0.923,OK
2179,emotion,emoción,emoción,es,gl,Perfect,1.0,OK
2180,fuck,Mierda,Merde,es,fr,Near,0.727,OK
2180,fuck,merda,Mierda,ca,es,Near,0.727,OK
2181,platform,plataforma,plataforma,ca,es,Perfect,1.0,OK
2181,platform,plataforma,plataforma,gl,pt,Perfect,1.0,OK
2181,platform,plataforma,plataforma,es,gl,Perfect,1.0,OK
2181,platform,plataforma,plataforma,ca,pt,Perfect,1.0,OK
2181,platform,plataforma,plataforma,es,pt,Perfect,1.0,OK
2181,platform,plataforma,platformă,es,ro,Near,0.842,OK
2181,platform,plataforma,piattaforma,ca,it,Near,0.857,OK
2181,platform,plataforma,piattaforma,es,it,Near,0.857,OK
2181,platform,plataforma,platformă,pt,ro,Near,0.842,OK
2181,platform,piattaforma,plataforma,it,pt,Near,0.857,OK
2181,platform,plataforma,platformă,gl,ro,Near,0.842,OK
2181,platform,plataforma,platformă,ca,ro,Near,0.842,OK
2181,platform,plataforma,piattaforma,gl,it,Near,0.857,OK
2181,platform,plataforma,plataforma,ca,gl,Perfect,1.0,OK
2187,struggle,loita,lotta,gl,it,Near,0.8,OK
2187,struggle,lluitar,luta,ca,pt,Near,0.727,OK
2187,struggle,luta,lupta,pt,ro,Near,0.889,OK
2188,brand,marca,marca,es,it,Perfect,1.0,OK
2188,brand,marca,marca,ca,ro,Perfect,1.0,OK
2188,brand,marca,marca,pt,ro,Perfect,1.0,OK
2188,brand,marca,marca,gl,ro,Perfect,1.0,OK
2188,brand,marca,marca,es,gl,Perfect,1.0,OK
2188,brand,marca,marca,ca,it,Perfect,1.0,OK
2188,brand,marca,marca,it,ro,Perfect,1.0,OK
2188,brand,marca,marca,ca,gl,Perfect,1.0,OK
2188,brand,marca,marca,ca,es,Perfect,1.0,OK
2188,brand,marca,marca,it,pt,Perfect,1.0,OK
2188,brand,marca,marca,gl,it,Perfect,1.0,OK
2188,brand,marca,marca,ca,pt,Perfect,1.0,OK
2188,brand,marca,marca,gl,pt,Perfect,1.0,OK
2188,brand,marca,marca,es,pt,Perfect,1.0,OK
2188,brand,marca,marca,es,ro,Perfect,1.0,OK
2189,enable,habilitar,habilitar,ca,pt,Perfect,1.0,OK
2189,enable,permitir,permite,es,ro,Near,0.8,OK
2189,enable,habilitar,abilitare,ca,it,Near,0.889,OK
2189,enable,habilitar,habilitar,gl,pt,Perfect,1.0,OK
2189,enable,habilitar,abilitare,gl,it,Near,0.889,OK
2189,enable,habilitar,habilitar,ca,gl,Perfect,1.0,OK
2189,enable,abilitare,habilitar,it,pt,Near,0.889,OK
2190,legislation,legislación,legislazione,es,it,Near,0.783,OK
2190,legislation,legislación,legislație,es,ro,Near,0.762,OK
2190,legislation,legislazione,legislație,it,ro,Near,0.818,OK
2190,legislation,legislación,lexislación,es,gl,Near,0.909,OK
2190,legislation,législation,legislazione,fr,it,Near,0.783,OK
2190,legislation,legislació,legislație,ca,ro,Near,0.8,OK
2190,legislation,legislació,lexislación,ca,gl,Near,0.857,OK
2190,legislation,legislació,legislación,ca,es,Near,0.952,OK
2190,legislation,legislació,legislazione,ca,it,Near,0.727,OK
2190,legislation,legislazione,legislação,it,pt,Near,0.727,OK
2190,legislation,legislación,législation,es,fr,Near,0.727,OK
2192,lab,laboratório,laborator,pt,ro,Near,0.8,OK
2192,lab,laboratorio,laborator,es,ro,Near,0.9,OK
2192,lab,laboratorio,laboratório,es,pt,Near,0.909,OK
2192,lab,laboratorio,laboratoire,es,fr,Near,0.818,OK
2192,lab,laboratori,laborator,ca,ro,Near,0.947,OK
2192,lab,laboratorio,laboratório,gl,pt,Near,0.909,OK
2192,lab,laboratorio,laborator,gl,ro,Near,0.9,OK
2192,lab,laboratorio,laboratório,it,pt,Near,0.909,OK
2192,lab,laboratoire,laboratorio,fr,it,Near,0.818,OK
2192,lab,laboratoire,laboratorio,fr,gl,Near,0.818,OK
2192,lab,laboratoire,laboratório,fr,pt,Near,0.727,OK
2192,lab,laboratorio,laborator,it,ro,Near,0.9,OK
2192,lab,laboratoire,laborator,fr,ro,Near,0.9,OK
2192,lab,laboratori,laboratório,ca,pt,Near,0.857,OK
2192,lab,laboratori,laboratorio,ca,gl,Near,0.952,OK
2192,lab,laboratori,laboratorio,ca,it,Near,0.952,OK
2192,lab,laboratori,laboratorio,ca,es,Near,0.952,OK
2192,lab,laboratorio,laboratorio,es,gl,Perfect,1.0,OK
2192,lab,laboratorio,laboratorio,es,it,Perfect,1.0,OK
2192,lab,laboratorio,laboratorio,gl,it,Perfect,1.0,OK
2192,lab,laboratori,laboratoire,ca,fr,Near,0.857,OK
2193,oppose,oposar-se a,oponerse a,ca,es,Near,0.762,OK
2193,oppose,opporsi,opor,it,pt,Near,0.727,OK
2193,oppose,oponerse a,opoñerse,es,gl,Near,0.778,OK
2194,row,fila,fila,ca,gl,Perfect,1.0,OK
2194,row,fila,fileira,gl,pt,Near,0.727,OK
2194,row,hilera,fileira,es,pt,Near,0.769,OK
2194,row,fila,fileira,ca,pt,Near,0.727,OK
2195,immigration,immigration,immigrazione,fr,it,Near,0.87,OK
2195,immigration,inmigración,immigration,es,fr,Near,0.727,OK
2195,immigration,immigració,immigrazione,ca,it,Near,0.727,OK
2195,immigration,immigració,inmigración,ca,es,Near,0.857,OK
2195,immigration,immigration,inmigración,fr,gl,Near,0.727,OK
2195,immigration,imigração,imigrare,pt,ro,Near,0.706,OK
2195,immigration,immigració,immigration,ca,fr,Near,0.762,OK
2195,immigration,inmigración,inmigración,es,gl,Perfect,1.0,OK
2195,immigration,immigració,inmigración,ca,gl,Near,0.857,OK
2196,asset,actiu,actif,ca,fr,Near,0.8,OK
2196,asset,actiu,activo,ca,es,Near,0.727,OK
2196,asset,actiu,activ,ca,ro,Near,0.8,OK
2196,asset,ativo,activ,pt,ro,Near,0.8,OK
2196,asset,activo,activ,gl,ro,Near,0.909,OK
2196,asset,activo,ativo,es,pt,Near,0.909,OK
2196,asset,activo,activ,es,ro,Near,0.909,OK
2196,asset,actif,activ,fr,ro,Near,0.8,OK
2196,asset,activo,activo,es,gl,Perfect,1.0,OK
2196,asset,activo,actif,es,fr,Near,0.727,OK
2196,asset,actiu,activo,ca,gl,Near,0.727,OK
2196,asset,activo,ativo,gl,pt,Near,0.909,OK
2196,asset,actif,activo,fr,gl,Near,0.727,OK
2197,observation,observação,observare,pt,ro,Near,0.737,OK
2197,observation,observació,observación,ca,es,Near,0.952,OK
2197,observation,observació,observación,ca,gl,Near,0.952,OK
2197,observation,observación,observation,es,fr,Near,0.818,OK
2197,observation,observation,observación,fr,gl,Near,0.818,OK
2197,observation,observación,observación,es,gl,Perfect,1.0,OK
2197,observation,observació,observare,ca,ro,Near,0.737,OK
2197,observation,observació,observation,ca,fr,Near,0.762,OK
2197,observation,observation,observação,fr,pt,Near,0.762,OK
2197,observation,observation,osservazione,fr,it,Near,0.783,OK
2201,attract,atraer,atrai,gl,pt,Near,0.727,OK
